,sde
rosat_lc/TIC255519786_s12_custom_lc_tls.h5,9.068444358529934
rosat_lc/TIC270674093_s5_custom_lc_tls.h5,9.067797069268478
rosat_lc/TIC711641302_s6_custom_lc_tls.h5,9.012529859796183
rosat_lc/TIC354029907_s19_custom_lc_tls.h5,9.005633582524796
rosat_lc/TIC350715996_s1_custom_lc_tls.h5,8.982673194078126
rosat_lc/TIC233235620_s14_custom_lc_tls.h5,8.977163546249443
rosat_lc/TIC605009149_s17_custom_lc_tls.h5,8.964435843912911
rosat_lc/TIC1950056979_s14_custom_lc_tls.h5,8.857926930794
rosat_lc/TIC464778535_s5_custom_lc_tls.h5,8.825579820724299
rosat_lc/TIC237393153_s6_custom_lc_tls.h5,8.795267626306835
rosat_lc/TIC309752255_s21_custom_lc_tls.h5,8.7303399780711
rosat_lc/TIC875958223_s8_custom_lc_tls.h5,8.719486555852408
rosat_lc/TIC706122418_s6_custom_lc_tls.h5,8.71844488987021
rosat_lc/TIC399951137_s14_custom_lc_tls.h5,8.650281335341989
rosat_lc/TIC392866797_s14_custom_lc_tls.h5,8.586435956157928
rosat_lc/TIC81980627_s7_custom_lc_tls.h5,8.512799877113084
rosat_lc/TIC98305042_s12_custom_lc_tls.h5,8.473199373564713
rosat_lc/TIC52588257_s6_custom_lc_tls.h5,8.450584713745
rosat_lc/TIC141100981_s20_custom_lc_tls.h5,8.442283840583224
rosat_lc/TIC382794993_s12_custom_lc_tls.h5,8.422472580636361
rosat_lc/TIC97989415_s12_custom_lc_tls.h5,8.414403942583156
rosat_lc/TIC267802440_s17_custom_lc_tls.h5,8.403696895880092
rosat_lc/TIC317554312_s19_custom_lc_tls.h5,8.376265221787236
rosat_lc/TIC830993487_s8_custom_lc_tls.h5,8.342370478894011
rosat_lc/TIC215257538_s3_custom_lc_tls.h5,8.33404993177026
rosat_lc/TIC63674732_s18_custom_lc_tls.h5,8.325527314145592
rosat_lc/TIC150187916_s1_custom_lc_tls.h5,8.312753541635521
rosat_lc/TIC454961439_s11_custom_lc_tls.h5,8.293010701467841
rosat_lc/TIC52580930_s6_custom_lc_tls.h5,8.283571703057127
rosat_lc/TIC26766811_s17_custom_lc_tls.h5,8.2822373916052
rosat_lc/TIC136134806_s14_custom_lc_tls.h5,8.26787591433437
rosat_lc/TIC89304071_s1_custom_lc_tls.h5,8.260219099308161
